City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor
Beirut,85.54,2.58,0.5,619.54,2,13.65,22.55,1239.0
Beirut,78.42,0.0,0.0,0.0,2,12.26,28.87,
Beirut,122.48,14.57,2.83,3464.76,2,18.83,23.03,1226.13
Beirut,156.66,49.74,9.64,12006.13,2,10.5,14.58,1245.47
Beirut,161.42,44.73,8.68,10629.08,2,15.69,15.31,1224.92
Beirut,543.4,105.5,20.47,24641.74,2,16.76,26.84,1204.0
Beirut,144.67,0.0,0.0,0.0,2,12.94,15.6,
Beirut,445.16,42.36,8.22,9931.16,2,19.5,48.06,1208.51
Beirut,473.16,50.91,9.88,11505.69,2,16.35,54.54,1165.0
Beirut,17.42,3.93,0.76,893.5,2,15.46,18.22,1172.0
Beirut,18.53,0.0,0.0,0.0,2,14.69,15.7,
Beirut,96.58,24.64,4.78,5615.79,2,15.91,19.86,1174.81
Beirut,37.65,3.8,0.74,935.12,2,18.9,16.25,1269.55
Beirut,10.92,3.47,0.67,878.11,2,6.71,19.3,1304.0
Beirut,104.24,24.28,4.71,6066.07,2,15.82,14.76,1287.98
Beirut,18.96,6.6,1.28,1669.22,2,7.37,19.67,1304.0
Beirut,132.14,18.75,3.64,4569.66,2,14.17,7.24,1256.57
Beirut,45.74,1.93,0.38,447.24,2,15.67,41.41,1191.7
Beirut,90.98,24.94,4.84,5961.43,2,17.37,16.49,1232.0
Beirut,149.34,13.71,2.66,3099.61,2,13.03,25.27,1165.0
Beirut,272.0,29.62,5.75,7267.22,2,11.6,34.54,1264.71
Beirut,159.01,13.71,2.66,3427.54,3,10.29,26.47,1289.0
Beirut,196.88,64.73,12.56,14050.16,2,17.27,29.93,1118.86
Beirut,446.51,85.72,16.65,20114.29,2,16.89,13.53,1208.36
Beirut,119.35,0.0,0.0,0.0,3,11.1,17.75,
Beirut,343.29,12.62,2.45,3118.03,3,11.41,24.3,1274.41
Beirut,141.97,42.71,8.28,10026.51,2,17.26,18.1,1210.21
Beirut,43.89,13.5,2.62,2979.4,2,18.08,25.55,1137.75
Beirut,95.47,24.17,4.69,6113.96,2,5.16,7.11,1304.0
Beirut,108.67,34.15,6.63,7890.62,2,11.93,20.27,1191.03
Beirut,151.34,76.9,14.92,19454.25,2,1.14,7.74,1304.0
Beirut,77.54,33.93,6.58,8162.48,2,17.25,17.48,1239.92
Beirut,120.62,39.33,7.63,9706.31,2,18.82,12.45,1272.16
Beirut,156.52,86.63,16.81,21914.42,2,4.3,13.48,1304.0
Beirut,201.59,78.55,15.25,17836.0,2,12.52,8.96,1169.32
Beirut,131.77,64.15,12.43,16211.26,0,3.52,0.61,1304.0
Beirut,319.13,49.05,9.52,11790.33,2,17.15,48.25,1238.93
Beirut,366.89,70.88,13.75,16020.0,2,15.45,37.84,1165.0
Beirut,200.23,14.4,2.79,3593.22,2,15.32,38.67,1286.0
Beirut,166.91,20.67,4.01,4711.19,2,11.58,15.84,1176.24
Beirut,269.01,79.15,15.35,18616.48,2,16.23,27.48,1212.43
Beirut,149.68,71.96,13.96,16295.33,2,17.26,28.29,1167.22
Beirut,72.2,2.68,0.52,621.83,2,15.83,24.79,1193.93
Beirut,86.25,39.9,7.74,8554.14,2,16.95,27.61,1105.0
Beirut,241.48,74.08,14.37,16827.11,2,17.06,31.15,1170.92
Beirut,214.77,81.01,15.72,19294.32,2,18.55,26.84,1227.76
Beirut,100.77,12.8,2.48,3138.28,2,17.1,13.56,1263.4
Beirut,159.21,52.42,10.16,12629.52,2,16.52,17.07,1243.22
Beirut,100.97,11.7,2.27,2734.04,2,14.1,24.65,1204.07
Beirut,263.47,117.53,22.8,28505.31,2,15.17,6.34,1250.24
Beirut,177.2,57.45,11.15,13509.37,2,15.17,22.87,1212.12
Beirut,930.01,298.64,57.88,73128.09,2,15.46,19.06,1263.48
Beirut,358.12,123.02,23.86,28105.01,2,16.17,18.54,1177.67
Beirut,357.24,32.56,6.32,7827.26,0,11.5,26.89,1239.0
Beirut,163.76,52.92,10.27,12602.93,2,13.05,8.93,1227.6
Beirut,220.79,85.35,16.57,20616.48,2,14.61,26.84,1243.88
Beirut,305.76,107.13,20.78,23818.78,0,19.58,23.28,1146.02
Beirut,121.59,13.96,2.71,3333.68,2,18.46,21.95,1231.08
Beirut,633.62,208.22,40.4,48767.48,2,17.64,22.26,1207.25
Beirut,464.72,184.72,35.84,44553.38,2,18.71,25.41,1243.26
Beirut,15.37,6.3,1.22,1592.49,0,0.8,0.9,1304.0
Beirut,438.21,146.86,28.46,32776.04,2,17.61,29.09,1151.54
Beirut,57.72,6.85,1.33,1382.56,2,20.12,11.33,1040.07
Beirut,36.15,0.0,0.0,0.0,2,17.75,15.79,
Beirut,300.14,84.29,16.34,20663.78,2,18.26,31.78,1264.97
Beirut,111.7,0.0,0.0,0.0,0,26.59,23.48,
Beirut,194.84,20.97,4.07,5039.62,2,11.96,35.92,1239.0
Beirut,71.49,0.0,0.0,0.0,2,19.11,35.18,
Beirut,391.08,94.15,18.26,23192.01,0,18.38,35.6,1269.77
Beirut,109.58,27.1,5.26,6015.76,2,10.62,23.97,1144.35
Beirut,269.28,86.15,16.71,19379.61,2,19.57,8.69,1159.53
Beirut,46.21,0.0,0.0,0.0,2,25.45,33.12,
Beirut,313.19,36.8,7.14,8699.52,2,13.51,47.75,1218.63
Beirut,347.84,29.25,5.67,6830.19,2,16.73,39.17,1203.85
Beirut,605.86,160.35,31.08,38837.18,0,17.74,20.14,1249.74
Beirut,633.35,114.95,22.3,27183.15,2,16.85,18.82,1218.97
Beirut,323.48,83.12,16.13,19821.22,2,13.06,42.95,1229.22
Beirut,421.5,87.24,16.92,21292.49,2,12.6,37.42,1258.15
Beirut,72.61,22.55,4.37,5510.45,2,18.21,33.25,1259.64
Beirut,89.15,8.79,1.71,2112.58,2,11.8,35.13,1239.0
Beirut,85.89,41.16,7.98,9160.54,2,17.4,44.78,1147.29
Beirut,316.63,88.28,17.13,20796.49,2,18.89,27.25,1214.28
Beirut,93.03,8.03,1.56,1942.53,2,22.35,36.15,1246.62
Beirut,127.02,51.27,9.95,12969.31,0,7.82,14.89,1304.0
Beirut,311.36,50.33,9.76,11327.31,2,19.05,13.81,1160.22
Beirut,305.19,84.5,16.39,20035.0,2,10.16,17.67,1222.2
Beirut,9.52,0.0,0.0,0.0,2,0.0,0.28,
Beirut,274.71,114.68,22.25,28301.52,2,13.61,13.33,1272.1
Beirut,150.99,64.85,12.58,14328.8,0,11.78,4.29,1138.87
Beirut,150.46,59.49,11.53,14689.6,0,16.82,5.98,1274.08
Beirut,151.95,80.26,15.59,20324.01,0,7.03,7.39,1304.0
Beirut,133.21,67.43,13.08,16863.03,0,15.86,7.36,1289.0
Beirut,162.43,73.0,14.16,18468.27,0,8.61,6.84,1304.0
Beirut,189.88,99.82,19.37,21770.73,0,12.31,6.67,1124.22
Beirut,395.81,178.27,34.58,40290.96,0,15.96,6.36,1165.0
Beirut,133.57,69.87,13.55,16138.11,0,17.47,7.65,1190.65
Beirut,115.23,64.63,12.54,16348.6,0,6.44,3.99,1304.0
Beirut,69.86,37.28,7.23,9431.6,0,7.94,5.84,1304.0
Beirut,66.92,31.3,6.07,7918.44,0,4.16,4.58,1304.0
Beirut,2235.66,491.94,95.44,117162.73,0,15.62,21.87,1227.65
Beirut,47.21,24.2,4.7,5931.4,2,16.64,31.78,1263.18
Beirut,591.8,116.98,22.69,25492.23,3,11.81,17.48,1123.29
Beirut,59.8,10.42,2.02,2268.07,2,16.84,12.48,1121.7
Beirut,478.9,149.94,29.09,36181.88,2,13.27,29.99,1243.88
Beirut,42.64,13.71,2.66,3468.96,2,5.0,3.61,1304.0
Beirut,99.6,35.03,6.8,7918.1,2,11.06,15.23,1165.0
Beirut,61.73,17.57,3.41,3848.05,2,18.1,8.52,1128.98
Beirut,128.49,57.7,11.19,14596.7,2,8.87,15.0,1304.0
Beirut,36.15,12.43,2.41,3107.58,2,14.91,13.99,1289.0
Beirut,47.92,17.39,3.37,4400.29,2,7.75,16.05,1304.0
Beirut,159.34,0.0,0.0,0.0,2,20.79,32.72,
Beirut,121.35,29.31,5.69,6294.08,2,19.52,25.47,1106.98
Beirut,116.22,15.73,3.05,3529.48,2,17.96,34.6,1156.72
Beirut,90.25,5.81,1.13,1374.52,0,12.74,29.13,1218.95
Beirut,134.57,64.28,12.47,13972.23,2,15.08,31.63,1120.44
Beirut,24.21,0.0,0.0,0.0,2,7.52,25.39,
Beirut,185.41,36.31,7.05,8445.21,2,19.06,28.6,1197.57
Beirut,20.73,4.69,0.91,1170.13,2,19.38,5.11,1287.0
Beirut,93.8,41.78,8.11,9833.37,2,15.21,20.87,1213.17
Beirut,265.69,22.82,4.43,5406.55,2,15.42,17.66,1221.07
Beirut,49.22,25.09,4.87,5520.58,2,10.28,10.54,1134.23
Beirut,15.64,0.0,0.0,0.0,2,16.31,10.65,
Beirut,240.36,97.26,18.87,22021.21,2,16.52,15.15,1167.07
Beirut,98.7,34.61,6.71,7769.89,2,14.14,11.22,1157.24
Beirut,50.44,1.64,0.32,371.4,2,17.24,12.68,1165.0
Beirut,43.16,20.97,4.07,4898.32,2,13.05,10.2,1203.78
Beirut,135.36,17.48,3.39,4325.25,2,17.3,19.33,1274.53
Beirut,72.06,14.7,2.85,3361.07,2,18.62,20.38,1177.79
Beirut,599.86,194.1,37.66,46358.85,2,18.67,15.17,1231.1
Beirut,26.87,8.39,1.63,2091.99,2,15.77,21.75,1286.0
Beirut,39.42,7.45,1.45,1787.61,2,16.93,16.13,1235.55
Beirut,164.6,48.88,9.48,11242.99,2,19.23,21.62,1185.6
Beirut,142.67,33.41,6.48,8043.39,2,16.36,21.98,1240.9
Beirut,341.76,113.07,21.93,27882.93,2,16.37,23.93,1271.18
Beirut,127.02,31.72,6.15,7478.42,2,16.79,35.54,1215.15
Beirut,279.91,64.55,12.52,14897.26,2,19.84,24.68,1189.63
Beirut,41.81,12.78,2.48,2739.72,3,17.8,22.78,1105.0
Beirut,76.33,21.38,4.14,5079.64,2,19.09,48.73,1226.07
Beirut,291.56,72.82,14.13,17508.53,2,15.19,49.05,1239.36
Beirut,351.64,71.28,13.83,16140.55,2,18.07,9.73,1167.23
Beirut,420.47,25.5,4.95,5763.26,2,14.72,14.93,1165.0
Beirut,157.12,51.08,9.91,12248.35,2,15.88,18.99,1236.1
Beirut,56.57,9.26,1.8,2251.72,2,16.69,27.04,1252.79
Beirut,37.96,7.39,1.43,1765.28,2,18.01,15.28,1232.0
Beirut,174.6,28.5,5.53,6982.71,2,11.38,10.57,1263.05
Beirut,98.41,33.71,6.54,7915.76,2,13.73,39.63,1210.36
Beirut,296.6,146.59,28.44,35295.87,2,15.55,8.37,1241.13
Beirut,138.79,10.63,2.06,2618.66,2,18.16,22.29,1269.5
Beirut,206.45,54.58,10.59,11716.41,2,18.86,21.37,1106.6
Beirut,121.76,48.36,9.37,12222.23,2,8.12,16.91,1304.0
Beirut,96.7,39.36,7.64,9257.51,2,19.3,26.53,1212.4
Beirut,200.84,43.67,8.46,10766.66,2,17.57,26.26,1272.05
Beirut,205.54,25.72,4.99,5822.59,2,19.12,38.54,1167.09
Beirut,88.2,25.36,4.92,6414.21,2,4.54,10.86,1304.0
Beirut,190.49,63.69,12.36,15069.84,2,16.15,22.61,1219.69
Beirut,229.93,50.63,9.82,12359.67,2,17.78,9.44,1258.25
Beirut,100.42,2.25,0.44,540.82,2,15.53,25.03,1239.0
Beirut,50.31,11.82,2.29,2870.85,2,15.07,37.68,1252.25
Beirut,65.96,6.92,1.34,1729.41,2,15.74,5.72,1287.34
Beirut,246.65,44.49,8.63,11125.75,2,18.03,6.38,1289.0
Beirut,87.79,9.28,1.8,2315.51,2,17.26,17.58,1286.0
Beirut,138.69,23.61,4.58,5973.47,2,4.63,27.35,1304.0
Beirut,302.58,68.64,13.3,16233.23,2,16.45,37.46,1220.23
Beirut,239.55,54.07,10.49,13504.51,2,16.08,22.27,1287.48
Beirut,445.34,60.6,11.76,14791.9,2,17.03,32.9,1258.15
Beirut,76.13,13.12,2.54,3082.89,2,19.29,16.3,1211.5
Beirut,272.34,51.39,9.98,12614.04,2,16.66,29.59,1263.95
Beirut,502.63,227.27,44.09,57493.5,2,6.46,27.03,1304.0
Beirut,227.14,44.21,8.58,10247.2,2,17.1,27.79,1194.77
Beirut,485.26,58.13,11.28,14310.65,2,11.3,28.87,1269.08
Beirut,323.18,40.78,7.91,9731.48,2,12.39,24.92,1229.95
Beirut,232.77,34.09,6.61,7509.91,2,16.69,10.45,1135.57
Beirut,95.3,6.67,1.3,1646.05,3,17.61,11.58,1270.09
Beirut,90.73,0.0,0.0,0.0,3,14.32,19.46,
Beirut,64.39,22.25,4.32,4896.12,2,16.82,15.38,1134.45
Beirut,207.13,81.51,15.81,20619.55,2,5.84,16.52,1304.0
Beirut,151.78,22.34,4.33,4938.65,2,18.2,17.78,1139.58
Beirut,100.52,16.11,3.13,4075.17,2,6.02,11.24,1304.0
Beirut,34.35,5.72,1.11,1226.33,2,17.86,6.39,1105.0
Beirut,200.27,82.84,16.07,18140.4,2,18.13,17.77,1128.81
Beirut,222.5,24.74,4.8,5945.88,2,18.05,19.82,1239.0
Beirut,70.47,11.78,2.29,2755.31,2,10.68,29.29,1205.7
Beirut,237.92,68.78,13.34,14783.52,2,19.68,33.16,1108.0
Beirut,81.18,19.24,3.73,4690.77,2,19.89,14.61,1256.62
Beirut,121.77,24.23,4.7,5774.83,2,16.76,22.55,1228.47
Beirut,146.22,25.7,4.99,6316.56,2,15.21,17.75,1266.89
Beirut,112.18,16.42,3.19,4022.05,2,19.53,20.37,1262.24
Beirut,186.31,24.73,4.8,5762.63,2,16.04,26.38,1201.19
Beirut,264.62,61.37,11.91,14957.62,2,19.84,27.76,1256.25
Beirut,123.81,58.95,11.44,13435.62,2,19.41,25.81,1174.89
Beirut,72.46,2.25,0.44,562.2,2,16.61,32.39,1287.97
Beirut,316.9,113.09,21.92,27082.45,2,14.41,9.47,1235.64
Beirut,108.24,31.36,6.09,7625.43,2,17.01,22.53,1252.33
Beirut,100.04,14.75,2.86,3680.51,2,19.68,30.07,1286.0
Beirut,256.63,73.46,14.25,15768.56,3,11.36,28.26,1106.44
Beirut,83.28,27.45,5.33,6725.28,2,19.3,5.98,1262.9
Beirut,64.42,21.21,4.12,5366.1,2,8.48,1.73,1304.0
Beirut,178.07,13.03,2.53,3188.58,2,15.11,22.15,1261.85
Beirut,236.66,61.52,11.94,14153.1,2,17.66,32.2,1185.82
Beirut,326.95,39.36,7.64,9685.25,0,10.1,20.15,1268.25
Beirut,123.67,15.25,2.96,3497.29,2,17.86,24.31,1182.18
Beirut,819.23,595.01,115.43,138480.53,3,13.39,14.44,1199.67
Beirut,260.09,99.69,19.34,22530.55,2,18.38,15.08,1165.0
Beirut,147.39,79.52,15.43,20117.08,2,6.64,13.11,1304.0
Beirut,596.2,80.85,15.69,20200.81,2,10.46,22.58,1287.88
Beirut,162.32,23.46,4.55,5853.85,0,15.31,11.91,1286.0
Beirut,2037.95,650.04,126.11,151982.61,0,18.81,26.26,1205.17
Beirut,130.51,29.43,5.71,7069.66,0,10.51,24.83,1238.08
Beirut,501.69,189.89,36.84,46312.42,0,16.74,29.05,1257.15
Beirut,159.84,52.88,10.26,11680.37,0,16.62,24.88,1138.68
Beirut,121.98,34.13,6.62,7619.02,0,17.01,27.85,1150.53
Beirut,182.8,15.48,3.0,3323.03,2,11.79,28.45,1106.83
Beirut,55.84,14.18,2.75,3455.4,2,15.39,4.71,1256.25
Beirut,108.75,52.63,10.21,13314.82,2,2.19,3.2,1304.0
Beirut,189.03,86.83,16.86,19197.75,2,15.14,44.04,1138.53
Beirut,79.63,29.67,5.76,6903.49,2,14.08,6.87,1199.29
Beirut,118.56,0.0,0.0,0.0,2,22.6,30.0,
Beirut,65.55,0.0,0.0,0.0,2,21.4,43.44,
Beirut,379.22,111.39,21.61,26845.37,2,16.5,31.53,1242.27
Beirut,588.25,39.71,7.7,9101.84,0,11.27,31.33,1181.52
Beirut,300.11,51.88,10.06,12057.29,2,17.06,19.28,1198.07
Beirut,703.45,200.8,38.96,45030.76,2,17.86,19.04,1155.94
Beirut,311.33,101.07,19.61,22806.96,2,18.76,23.57,1163.19
Beirut,552.67,76.94,14.93,18873.08,0,12.64,32.43,1264.39
Beirut,344.14,51.97,10.08,12179.01,2,15.95,26.14,1208.07
Beirut,191.84,48.38,9.38,11129.17,0,16.79,34.36,1186.99
Beirut,484.09,102.53,19.89,24645.15,2,17.37,20.41,1239.0
Beirut,236.43,44.19,8.57,10388.67,0,18.97,47.59,1211.92
Beirut,518.18,75.38,14.62,18521.1,2,19.5,33.98,1266.45
Beirut,239.56,104.1,20.2,26334.49,0,9.19,18.54,1304.0
Beirut,437.05,107.02,20.76,25371.8,2,16.33,38.17,1222.06
Beirut,520.04,156.09,30.28,36755.02,2,19.52,9.94,1213.77
Beirut,304.92,101.42,19.67,25007.73,2,12.97,26.13,1271.07
Beirut,365.43,23.75,4.61,5707.63,2,14.05,17.38,1239.0
Beirut,240.43,64.94,12.61,15744.75,2,19.97,23.52,1248.56
Beirut,140.06,31.62,6.13,7183.23,2,17.97,28.02,1170.96
Beirut,542.73,194.42,37.72,43849.42,2,16.31,23.93,1162.58
Beirut,787.06,192.49,37.34,46899.4,2,17.31,25.92,1255.9
Beirut,197.52,98.61,19.15,24971.03,2,9.75,20.43,1304.0
Beirut,221.84,30.33,5.88,7243.18,2,13.06,25.76,1231.07
Beirut,158.06,38.43,7.46,9474.57,2,15.93,27.14,1270.88
Beirut,295.18,46.7,9.06,10739.05,2,18.33,28.26,1185.26
Beirut,314.0,26.73,5.19,6093.11,2,15.42,8.47,1175.02
Beirut,161.03,40.79,7.9,9468.7,2,17.09,20.95,1198.83
Beirut,652.94,230.78,44.77,49546.13,2,19.94,38.37,1106.63
Beirut,118.4,0.0,0.0,0.0,2,18.87,20.74,
Beirut,45.87,10.2,1.98,2396.36,2,18.63,11.96,1212.78
Beirut,138.13,7.6,1.47,1640.22,2,20.12,11.85,1112.26
Beirut,73.22,13.53,2.62,2948.42,2,18.25,16.63,1123.65
Beirut,168.51,45.22,8.76,10369.95,2,16.27,19.76,1183.15
Beirut,79.05,28.13,5.46,6357.26,2,13.92,19.63,1165.0
Beirut,179.85,62.91,12.21,13887.44,2,19.25,35.19,1137.81
Beirut,109.86,23.35,4.53,5906.69,2,9.4,33.81,1304.0
Beirut,260.26,79.99,15.5,18494.21,2,15.79,12.47,1193.03
Beirut,59.73,6.05,1.17,1339.6,2,17.0,9.45,1141.54
Beirut,74.95,31.09,6.03,7864.12,2,8.64,10.74,1304.0
Beirut,188.16,45.17,8.77,10631.57,2,18.06,24.82,1212.12
Beirut,326.63,147.41,28.57,32903.95,2,19.29,9.5,1151.71
Beirut,192.42,25.76,5.0,6431.36,2,15.9,36.82,1287.0
Beirut,174.27,31.82,6.17,7682.36,2,19.38,19.11,1245.73
Beirut,69.17,19.46,3.77,4545.21,2,11.07,2.93,1204.14
Beirut,84.29,26.29,5.11,6097.4,2,19.55,3.02,1194.19
Beirut,159.73,36.57,7.09,8035.13,2,16.66,18.66,1132.56
Beirut,240.77,57.79,11.22,13341.33,2,15.92,26.86,1188.88
Beirut,166.15,71.41,13.85,16585.87,2,17.13,33.62,1197.22
Beirut,365.61,70.78,13.75,17139.94,2,15.46,27.6,1246.91
Beirut,133.38,5.99,1.16,1274.46,2,22.18,10.19,1096.0
Beirut,210.44,3.94,0.76,969.69,2,18.05,12.15,1269.43
Beirut,231.84,41.14,7.98,9111.97,2,15.34,25.22,1141.6
Beirut,420.56,73.48,14.25,16693.36,2,12.56,25.39,1171.11
Beirut,256.08,97.08,18.83,24558.51,2,7.78,22.64,1304.0
Beirut,194.92,43.78,8.5,10592.78,2,19.68,25.41,1245.97
Beirut,141.58,1.91,0.37,443.29,2,19.47,18.91,1197.19
Beirut,130.11,51.13,9.92,12933.72,2,6.05,13.94,1304.0
Beirut,117.11,18.16,3.52,4235.1,2,16.41,22.63,1202.0
Beirut,95.57,0.0,0.0,0.0,2,18.6,21.96,
Beirut,116.38,37.86,7.34,8205.6,2,15.31,23.13,1118.2
Beirut,198.45,13.67,2.65,3158.03,2,11.3,18.45,1190.46
Beirut,74.45,34.24,6.64,8562.05,2,15.24,15.9,1289.0
Beirut,218.62,30.45,5.91,6812.59,2,17.37,19.73,1153.39
Beirut,61.52,11.01,2.14,2550.94,2,17.99,6.86,1192.59
Beirut,242.25,94.86,18.4,20354.13,2,17.49,35.73,1106.09
Beirut,174.84,61.42,11.91,14240.17,2,15.88,18.06,1195.18
Beirut,316.48,63.08,12.24,15398.33,2,17.06,15.52,1258.2
Beirut,88.27,17.55,3.4,4138.24,2,18.78,34.77,1216.99
Beirut,216.66,31.31,6.07,7374.03,2,22.93,27.34,1214.0
Beirut,64.24,19.72,3.82,4500.75,2,12.97,2.25,1176.7
Beirut,135.04,62.23,12.07,14277.34,2,16.27,5.92,1182.64
Beirut,339.12,39.23,7.61,9339.77,2,16.46,38.96,1227.17
Beirut,182.18,50.53,9.8,12146.36,2,19.94,8.98,1239.0
Beirut,61.69,11.28,2.19,2708.53,2,16.21,7.1,1238.1
Beirut,335.55,70.7,13.72,17680.06,2,18.48,29.11,1289.0
Beirut,13.95,5.29,1.03,1337.22,2,3.15,4.89,1304.0
Beirut,266.01,98.58,19.12,24184.38,2,10.72,16.91,1264.55
Beirut,19.65,5.17,1.0,1276.91,2,17.46,18.44,1274.0
Beirut,37.03,7.04,1.37,1624.21,2,16.49,3.99,1189.64
Beirut,541.56,145.09,28.12,35046.82,2,16.5,25.42,1246.33
Beirut,265.31,65.47,12.7,15474.58,2,17.14,34.47,1218.4
Beirut,323.14,96.75,18.79,22606.43,0,18.95,28.57,1203.16
Beirut,32.94,4.64,0.9,994.78,2,12.23,3.94,1105.0
Beirut,235.1,51.48,9.98,12183.09,2,15.3,34.1,1221.19
Beirut,228.38,97.86,18.98,20998.89,2,16.66,13.74,1106.13
Beirut,96.88,37.35,7.25,8007.22,2,17.75,10.3,1105.0
Beirut,93.81,13.15,2.55,2917.4,2,15.21,10.79,1143.74
Beirut,218.76,43.79,8.5,9915.8,3,11.83,48.95,1165.99
Beirut,70.5,19.59,3.8,4202.77,2,15.64,16.72,1106.02
Beirut,69.67,31.32,6.08,7594.75,2,11.69,15.72,1249.98
Beirut,141.19,40.21,7.8,10053.98,2,18.66,15.32,1289.0
Beirut,37.35,5.96,1.16,1403.74,2,18.94,13.44,1214.36
Beirut,208.28,35.16,6.82,8370.84,2,19.2,16.22,1227.23
Beirut,48.88,15.36,2.98,3831.97,2,19.53,11.7,1286.0
Beirut,221.17,37.78,7.33,9280.57,2,16.7,52.37,1266.15
Beirut,70.13,11.58,2.24,2925.99,2,6.39,14.33,1304.0
Beirut,115.11,26.06,5.06,6085.08,2,18.47,43.17,1202.45
Beirut,19.13,0.0,0.0,0.0,2,10.09,13.22,
Beirut,125.78,38.35,7.44,8608.66,2,15.97,43.72,1156.99
Beirut,19.38,0.0,0.0,0.0,2,15.85,10.0,
Beirut,114.96,15.03,2.92,3510.36,2,15.16,18.36,1203.93
Beirut,61.68,13.07,2.54,3053.04,2,14.04,21.9,1203.66
Beirut,80.37,21.69,4.21,4934.29,2,15.02,37.22,1172.44
Beirut,43.13,10.9,2.11,2578.81,2,15.66,22.97,1219.73
Beirut,306.75,104.0,20.18,22790.38,2,15.38,30.6,1129.6
Beirut,83.52,18.95,3.68,4073.95,3,18.9,28.54,1108.0
Beirut,139.34,35.18,6.83,8211.42,2,15.36,31.72,1203.02
Beirut,156.19,39.6,7.68,9655.07,2,19.06,22.56,1256.73
Beirut,438.16,89.0,17.27,21772.47,2,16.57,32.46,1260.95
Beirut,286.09,70.65,13.71,17405.92,3,17.52,32.08,1269.85
Beirut,70.99,12.6,2.45,3148.1,2,19.49,20.21,1287.44
Beirut,131.5,14.51,2.82,3624.64,2,15.48,21.36,1287.28
Beirut,144.47,13.28,2.58,3291.63,2,10.18,14.26,1277.29
Beirut,165.65,28.17,5.46,7036.58,2,16.61,18.3,1287.78
Beirut,122.96,39.33,7.62,8908.54,2,13.38,16.29,1168.6
Beirut,76.58,15.01,2.91,3754.38,2,15.75,27.32,1289.0
Beirut,47.11,7.57,1.47,1749.56,2,11.0,18.91,1191.94
Beirut,335.66,79.37,15.4,19523.66,2,19.69,30.34,1267.94
Beirut,24.41,0.0,0.0,0.0,2,0.0,30.85,
Beirut,247.66,91.32,17.72,23100.91,2,6.97,15.57,1304.0
Beirut,267.42,67.64,13.14,15984.72,2,18.25,7.73,1216.84
Beirut,161.09,23.58,4.57,5798.15,2,18.78,16.54,1267.42
Beirut,223.55,45.35,8.79,10975.47,2,16.69,18.62,1248.79
Beirut,65.65,0.0,0.0,0.0,2,18.84,18.79,
Beirut,311.68,98.33,19.08,23279.05,3,17.23,24.49,1220.29
Beirut,122.29,13.84,2.68,3396.62,2,18.46,26.13,1265.17
Beirut,39.22,10.98,2.13,2776.74,2,2.23,3.38,1304.0
Beirut,246.41,43.6,8.45,10443.35,2,15.89,29.61,1235.78
Beirut,255.14,51.73,10.04,12091.56,2,17.69,28.91,1204.81
Beirut,448.57,97.98,19.03,23266.37,2,19.46,23.79,1222.83
Beirut,175.4,62.98,12.22,15057.58,2,12.8,21.21,1232.33
Beirut,76.06,37.99,7.37,8649.85,2,19.69,26.41,1173.7
Beirut,191.86,41.87,8.12,10078.37,2,16.99,46.08,1240.79
Beirut,464.86,154.71,30.01,37285.43,2,17.29,29.17,1242.26
Beirut,159.1,44.49,8.63,10900.54,2,11.98,22.15,1262.95
Beirut,63.29,12.25,2.37,2743.81,2,19.1,13.79,1155.84
Beirut,64.18,18.6,3.61,4563.58,2,19.0,18.71,1265.0
Beirut,154.17,72.44,14.05,18324.59,2,6.66,10.79,1304.0
Beirut,351.06,96.04,18.63,22181.31,3,19.04,21.81,1190.5
Beirut,177.1,60.8,11.8,14821.74,2,19.91,23.64,1256.55
Beirut,400.64,157.42,30.57,36450.68,2,16.55,20.64,1192.35
Beirut,171.36,53.77,10.43,12939.0,2,18.15,18.18,1240.33
Beirut,692.43,124.22,24.07,28077.44,2,19.57,30.88,1166.31
Beirut,305.59,83.66,16.23,19238.1,2,17.69,22.84,1185.41
Beirut,49.09,10.38,2.01,2227.0,2,15.46,15.07,1106.39
Beirut,285.51,96.14,18.65,22348.09,2,18.07,8.96,1198.19
Beirut,440.15,62.51,12.13,14847.35,2,17.01,38.35,1224.27
Beirut,154.31,51.99,10.09,12478.98,2,18.45,12.68,1237.23
Beirut,341.41,140.22,27.2,30945.76,2,16.92,21.29,1137.59
Beirut,287.84,72.7,14.1,17118.01,2,17.62,20.01,1213.68
Beirut,195.78,70.95,13.76,15209.92,2,17.87,23.39,1105.0
Beirut,190.04,67.02,13.0,16450.49,2,17.52,16.61,1265.31
Beirut,250.44,72.79,14.11,17636.84,2,16.64,22.43,1250.24
Beirut,369.04,145.89,28.3,32550.59,2,16.3,22.36,1150.12
Beirut,96.63,21.06,4.09,4616.87,2,15.94,16.28,1128.71
Beirut,510.71,202.31,39.25,47532.32,2,19.33,40.8,1211.05
Beirut,326.31,83.41,16.18,19280.45,2,17.69,36.25,1191.53
Beirut,208.06,29.55,5.73,7103.42,2,16.49,9.43,1239.0
Beirut,248.03,37.42,7.26,9346.17,2,11.97,21.22,1287.45
Beirut,199.0,51.37,9.97,12829.41,2,15.48,35.27,1287.32
Beirut,49.31,11.79,2.29,2592.24,2,19.03,20.63,1133.31
Beirut,181.65,31.43,6.09,7546.31,2,17.54,28.79,1238.74
